id,aqi,lan,lng,time,tz
921,50,22.528186,114.496906,1493391600,+08:00
922,72,22.598902,114.313483,1493391600,+08:00
924,76,22.720358,114.247468,1493391600,+08:00
925,80,22.5500005,114.0960791,1493391600,+08:00
926,53,22.630626,114.423948,1493391600,+08:00
927,104,22.542454,113.987495,1493391600,+08:00
928,93,22.562334,114.116872,1493391600,+08:00
931,86,22.696848,114.04539,1493391600,+08:00
933,60,40.757093,111.724539,1493391600,+08:00
934,70,40.795085,111.628978,1493388000,+08:00
935,51,40.7999638,111.6612439,1493391600,+08:00
936,50,40.845941,111.661607,1493391600,+08:00
937,60,40.812974,111.615625,1493391600,+08:00
938,68,40.842299,111.749138,1493391600,+08:00
939,50,40.277474,111.204041,1493391600,+08:00
940,55,40.842299,111.749138,1493391600,+08:00
941,82,26.072105,119.352919,1493391600,+08:00
942,63,26.028202,119.418528,1492509600,+08:00
943,85,26.038712,119.309506,1493391600,+08:00
944,63,26.0867964,119.3081791,1493391600,+08:00
945,81,26.076795,119.2662176,1493391600,+08:00
946,71,26.076788,119.324574,1493391600,+08:00
947,13,36.5904888,101.7537822,1493391600,+08:00
948,53,36.617144,101.778228,1481137200,+08:00
949,144,36.578752,101.847291,1493391600,+08:00
950,93,36.617144,101.778228,1493391600,+08:00
951,110,29.866811,121.596128,1493395200,+08:00
952,91,29.864991,121.528581,1493388000,+08:00
953,104,29.89417,121.564298,1493395200,+08:00
954,102,29.959758,121.72247,1493395200,+08:00
955,91,29.914204,121.846686,1493395200,+08:00
956,117,29.823934,121.570251,1493395200,+08:00
957,112,29.777016,121.644015,1493395200,+08:00
958,110,29.9018,121.622588,1493388000,+08:00
1238,73,37.8873,112.522,1493391600,+08:00
1240,52,38.0108,112.434,1493391600,+08:00
1241,107,37.7124,112.469,1493391600,+08:00
1242,99,37.7394,112.5583,1493391600,+08:00
1243,159,37.8692,112.5369,1493391600,+08:00
1244,109,37.8195,112.57,1493391600,+08:00
1245,85,37.9854,112.549,1493391600,+08:00
1246,97,37.7805,112.488,1493391600,+08:00
1249,46,41.7089,123.439,1493391600,+08:00
1254,41,41.7775,123.478,1493391600,+08:00
1255,50,41.7972,123.3997,1493391600,+08:00
1257,57,41.9228,123.3783,1493391600,+08:00
1258,124,38.973888889,121.61194444,1493362800,+08:00
1259,53,38.951111111,121.565,1493391600,+08:00
1260,62,38.885,121.56388889,1493391600,+08:00
1261,47,38.911944444,121.63305556,1493391600,+08:00
1262,39,38.863888889,121.625,1493391600,+08:00
1263,55,38.856111111,121.51805556,1493391600,+08:00
1264,60,38.808055556,121.25888889,1493391600,+08:00
1265,60,39.1311,121.7481,1493391600,+08:00
1266,50,39.0511,121.7769,1493391600,+08:00
1267,55,39.0631,121.9769,1493391600,+08:00
1268,70,43.9167,125.323,1493391600,+08:00
1269,61,43.91,125.287,1493391600,+08:00
1270,59,43.84,125.2786,1493391600,+08:00
1271,59,43.8748,125.3649,1493391600,+08:00
1272,50,43.8694,125.325,1493391600,+08:00
1273,62,43.7878,125.454,1493391600,+08:00
1274,60,43.55,125.633,1493391600,+08:00
1275,61,43.8667,125.417,1493391600,+08:00
1276,53,43.8167,125.25,1493391600,+08:00
1277,54,43.85,125.217,1493388000,+08:00
1278,64,45.755,126.542,1493391600,+08:00
1279,47,45.8167,126.561,1493391600,+08:00
1280,70,45.5422,126.979,1493391600,+08:00
1282,68,45.7733,126.689,1493391600,+08:00
1283,53,45.7667,126.635,1493391600,+08:00
1284,55,45.7319,126.685,1493391600,+08:00
1285,50,45.7258,126.646,1493391600,+08:00
1286,176,45.7478,126.593,1493391600,+08:00
1287,75,45.61,126.615,1493391600,+08:00
1288,50,45.9819,126.6106,1493391600,+08:00
1289,57,45.6842,126.6206,1493391600,+08:00
1290,88,31.7848,117.196,1493391600,+08:00
1291,87,31.8766,117.307,1493391600,+08:00
1292,87,31.8706,117.259,1493391600,+08:00
1293,111,31.9051,117.16,1493391600,+08:00
1294,100,31.8572,117.25,1493391600,+08:00
1295,104,31.9438,117.266,1493391600,+08:00
1296,104,31.8585,117.336,1493391600,+08:00
1297,86,31.7956,117.302,1493391600,+08:00
1298,90,31.7386,117.278,1493391600,+08:00
1299,104,31.8516,117.124,1493391600,+08:00
1300,83,24.818055556,118.15694444,1493391600,+08:00
1301,68,24.476666667,118.15138889,1493391600,+08:00
1302,91,24.445833333,118.06361111,1493391600,+08:00
1304,100,28.6844,115.893,1493391600,+08:00
1305,102,28.6839,115.8886,1493391600,+08:00
1306,103,28.7442,115.813,1493391600,+08:00
1307,124,28.6969,115.973,1493391600,+08:00
1308,109,28.6869,115.852,1493391600,+08:00
1309,106,28.6425,115.892,1493391600,+08:00
1310,99,28.7994,115.742,1493391600,+08:00
1311,30,28.6131,115.912,1490180400,+08:00
1312,158,28.6844,115.931,1493391600,+08:00
1313,77,34.7545,113.681,1493391600,+08:00
1314,79,34.7745,113.641,1493391600,+08:00
1315,85,34.8019,113.675,1493391600,+08:00
1316,75,34.802,113.564,1493391600,+08:00
1317,80,34.7187,113.727,1493391600,+08:00
1318,74,34.719,113.734,1493391600,+08:00
1319,104,34.7496,113.5991,1493391600,+08:00
1320,85,34.7538,113.6356,1493391600,+08:00
1321,83,34.9162,113.6113,1493391600,+08:00
1322,100,28.2325,113.0833,1493391600,+08:00
1323,93,28.2189,112.8872,1493391600,+08:00
1324,99,28.2053,113.0792,1493391600,+08:00
1325,97,28.19,112.9394,1493391600,+08:00
1326,95,28.1442,112.9956,1493391600,+08:00
1327,95,28.2597,112.9792,1493391600,+08:00
1328,94,28.1944,113.0014,1493391600,+08:00
1329,96,28.1178,112.9844,1493391600,+08:00
1330,84,28.1308,112.8908,1493391600,+08:00
1331,93,28.3586,112.9958,1493391600,+08:00
1332,107,22.7875,108.301,1493391600,+08:00
1333,102,22.8561,108.316,1493391600,+08:00
1334,129,22.8225,108.321,1493391600,+08:00
1335,97,22.805,108.383,1493391600,+08:00
1336,87,22.7906,108.439,1493391600,+08:00
1337,85,22.8464,108.239,1493391600,+08:00
1338,99,22.735,108.3275,1493388000,+08:00
1339,139,22.7833,108.244,1493391600,+08:00
1340,68,19.95073,110.57553,1493391600,+08:00
1341,78,20.05955,110.31896,1493391600,+08:00
1342,70,20.0053,110.28317,1493391600,+08:00
1343,55,19.99693,110.33755,1493391600,+08:00
1344,57,20.03565,110.33025,1493391600,+08:00
1345,68,29.8272,106.379,1493391600,+08:00
1346,144,29.5736,106.46,1479560400,+08:00
1347,97,29.8264,106.424,1493391600,+08:00
1348,50,29.7228,106.626,1493391600,+08:00
1349,91,29.5983,106.296,1493391600,+08:00
1350,78,29.5186,106.54,1493391600,+08:00
1351,46,29.6219,106.65,1493391600,+08:00
1352,78,29.4892,106.634,1493391600,+08:00
1353,70,29.4822,106.364,1493391600,+08:00
1354,95,29.5642,106.571,1493391600,+08:00
1355,180,29.5164,106.512,1481295600,+08:00
1356,61,29.7125,106.617,1493391600,+08:00
1357,68,29.4892,106.468,1493391600,+08:00
1358,61,29.6453,106.562,1493391600,+08:00
1359,53,29.389,106.513,1493391600,+08:00
1360,81,30.713,103.972,1493395200,+08:00
1361,82,30.6872,104.176,1493395200,+08:00
1362,81,30.5706,104.079,1493395200,+08:00
1363,71,30.6361,104.118,1493395200,+08:00
1364,89,30.685,104.074,1493395200,+08:00
1367,72,31.0283,103.613,1493395200,+08:00
1368,93,26.6029,106.6856,1493391600,+08:00
1369,97,26.5689,106.6971,1493391600,+08:00
1371,87,26.6343,106.7487,1482836400,+08:00
1372,89,26.4364,106.6554,1482836400,+08:00
1373,76,26.5155,106.6948,1482836400,+08:00
1374,59,26.6009,106.7105,1482836400,+08:00
1375,80,26.5697,106.7164,1482836400,+08:00
1376,85,26.5495,106.6867,1493391600,+08:00
1377,61,25.0124,102.743,1493395200,+08:00
1378,74,24.8885,102.821,1493395200,+08:00
1379,87,24.9624,102.625,1493395200,+08:00
1380,78,25.0836,102.728,1493395200,+08:00
1381,109,25.0405,102.722,1493395200,+08:00
1382,82,25.067,102.681,1493395200,+08:00
1383,82,25.0359,102.638,1493395200,+08:00
