id,aqi,lan,lng,time,tz
535,104,36.80416667,117.8511111,1492185600,+08:00
536,129,36.825,117.9205556,1492185600,+08:00
537,107,36.90472222,118.0158333,1492185600,+08:00
538,107,34.85138889,117.5638889,1492185600,+08:00
539,119,34.82,117.5897222,1492182000,+08:00
540,124,34.79111111,117.2666667,1492182000,+08:00
541,109,34.77388889,117.5708333,1492185600,+08:00
542,147,34.58055556,117.7352778,1492185600,+08:00
543,153,35.07083333,117.4516667,1492185600,+08:00
544,142,34.81027778,117.3147222,1492185600,+08:00
545,99,34.8225,117.3575,1492185600,+08:00
546,91,37.43138889,118.6672222,1492185600,+08:00
548,112,37.43805556,118.625,1492185600,+08:00
549,107,37.44166667,118.5044444,1492185600,+08:00
550,144,37.44444444,118.5527778,1492182000,+08:00
551,112,37.46583333,118.5022222,1492185600,+08:00
552,99,37.47222222,118.6408333,1492185600,+08:00
553,122,37.88305556,118.5163889,1492182000,+08:00
554,104,37.43444444,118.6961111,1492185600,+08:00
555,151,37.54311096,121.371706,1492185600,+08:00
557,117,37.52368316,121.3553673,1492185600,+08:00
558,154,37.47141415,121.2550926,1492185600,+08:00
559,154,37.37605485,121.5817255,1492185600,+08:00
560,132,37.47743887,121.4430704,1492185600,+08:00
561,117,37.42609554,121.4031242,1492185600,+08:00
562,163,37.42276743,121.5068398,1492185600,+08:00
563,139,37.5599778,121.2529217,1492185600,+08:00
564,78,37.60240665,121.1421659,1492185600,+08:00
565,109,37.67283315,121.0662505,1492182000,+08:00
566,157,36.73055556,119.0919444,1492185600,+08:00
567,119,36.71955556,119.0481667,1492185600,+08:00
568,124,36.68194444,119.0999444,1492185600,+08:00
569,117,36.77305556,119.1938889,1492182000,+08:00
570,158,36.65722222,119.1613889,1492185600,+08:00
571,114,36.70083333,119.1625,1492185600,+08:00
572,159,36.70194444,119.14,1492185600,+08:00
573,139,36.64111111,119.1108333,1492185600,+08:00
574,127,36.77305556,119.1095667,1492185600,+08:00
575,112,35.40888889,116.6186111,1492185600,+08:00
576,97,35.42505556,116.6936111,1492185600,+08:00
577,102,35.36477778,116.6038889,1490698800,+08:00
578,91,35.39088889,116.5476111,1492185600,+08:00
579,161,35.39088889,116.6576111,1489838400,+08:00
580,117,35.44277778,116.5963889,1492185600,+08:00
581,99,35.43677778,116.6376111,1492185600,+08:00
582,72,36.19416667,117.1536111,1492185600,+08:00
583,119,36.17583333,117.1180556,1492185600,+08:00
584,117,36.19416667,117.0980556,1492185600,+08:00
585,149,36.20472222,117.1841667,1492185600,+08:00
586,102,36.17,117.1591667,1492185600,+08:00
587,129,36.20194444,117.0411111,1492185600,+08:00
588,97,36.11638889,117.1013889,1492185600,+08:00
589,99,37.51292649,122.0620045,1492185600,+08:00
590,80,37.32453537,122.1558142,1492185600,+08:00
591,117,37.51363425,122.1412574,1492185600,+08:00
592,142,37.48458826,122.0444208,1492185600,+08:00
593,132,37.53392123,122.0512579,1492185600,+08:00
594,99,37.42694682,122.1257714,1492185600,+08:00
595,122,35.40777778,119.5205556,1492185600,+08:00
597,122,35.38888889,119.4908333,1492185600,+08:00
598,132,35.4625,119.5688889,1492185600,+08:00
599,142,35.44222222,119.5327778,1492185600,+08:00
600,139,35.29361111,119.34,1492185600,+08:00
601,139,35.37361111,119.5086111,1492185600,+08:00
602,124,36.205,117.695,1492185600,+08:00
604,165,36.26611111,117.6469444,1492185600,+08:00
605,169,36.245,117.7330556,1492182000,+08:00
606,159,36.20805556,117.725,1492185600,+08:00
607,109,36.06694444,117.8661111,1492185600,+08:00
608,89,35.06222222,118.2938889,1492182000,+08:00
609,114,35.05722222,118.3416667,1492185600,+08:00
610,112,35.11527778,118.2877778,1492185600,+08:00
611,137,35.10527778,118.3477778,1492185600,+08:00
613,147,34.99944444,118.2516667,1492185600,+08:00
614,89,35.08972222,118.4023333,1492185600,+08:00
615,152,35.01055556,118.43,1492185600,+08:00
616,144,37.46527778,116.3083333,1492185600,+08:00
618,149,37.43222222,116.3713889,1492185600,+08:00
619,149,37.44888889,116.3188889,1492185600,+08:00
620,153,37.46194444,116.3516667,1492185600,+08:00
621,149,37.47805556,116.3105556,1492185600,+08:00
622,159,36.44444444,115.9661111,1492185600,+08:00
623,152,36.45666667,115.9966667,1492185600,+08:00
624,158,36.47944444,115.9836111,1492185600,+08:00
625,162,36.43194444,115.9513889,1492185600,+08:00
626,155,36.47111111,115.9547222,1492182000,+08:00
627,151,36.45916667,116.0377778,1492185600,+08:00
628,158,37.37944444,118.0208333,1492185600,+08:00
629,137,37.38305556,117.9830556,1492185600,+08:00
630,134,37.36083333,117.9966667,1492185600,+08:00
631,132,37.39555556,117.9377778,1492185600,+08:00
632,132,37.35555556,117.9375,1492185600,+08:00
633,139,37.3675,117.9730556,1492182000,+08:00
634,117,35.24888889,115.4227778,1492185600,+08:00
635,129,35.22305556,115.5258333,1492185600,+08:00
636,119,35.2375,115.4747222,1492185600,+08:00
637,129,35.24361111,115.4086111,1492185600,+08:00
638,117,35.26194444,115.5191667,1492185600,+08:00
639,149,35.27,115.455,1492185600,+08:00
640,95,36.22888889,117.6888889,1492185600,+08:00
641,124,38.031,114.542,1492182000,+08:00
642,127,38.012,114.467,1492182000,+08:00
644,149,38.051,114.455,1492182000,+08:00
645,142,38.052,114.521,1492182000,+08:00
646,114,38.14,114.502,1492182000,+08:00
647,99,38.04,114.605,1492182000,+08:00
648,70,37.91,114.354,1492182000,+08:00
650,228,39.668,118.219,1492178400,+08:00
652,85,39.641,118.185,1492182000,+08:00
653,91,39.643,118.144,1492182000,+08:00
654,107,39.631,118.166,1492182000,+08:00
655,156,39.957,119.602,1492182000,+08:00
656,165,39.828,119.526,1492182000,+08:00
657,155,40.018,119.762,1492182000,+08:00
658,139,39.942,119.537,1492182000,+08:00
659,155,39.936,119.607,1492182000,+08:00
660,176,36.62,114.496,1492182000,+08:00
661,84,36.618,114.513,1492182000,+08:00
662,132,36.616,114.543,1492182000,+08:00
663,91,36.578,114.504,1492182000,+08:00
664,59,37.096,114.533,1492182000,+08:00
665,55,37.097,114.482,1492182000,+08:00
666,53,37.053,114.526,1492182000,+08:00
667,50,37.062,114.485,1492182000,+08:00
668,93,38.871,115.521,1492182000,+08:00
669,144,38.842,115.461,1492182000,+08:00
670,99,38.896,115.522,1492182000,+08:00
671,142,38.911,115.471,1492182000,+08:00
672,106,38.876,115.442,1492182000,+08:00
673,119,38.863,115.493,1492182000,+08:00
674,61,40.769,114.903,1492182000,+08:00
675,62,40.873,114.904,1492182000,+08:00
676,58,40.837,114.898,1492182000,+08:00
677,64,40.811,114.881,1492182000,+08:00
678,59,40.795,114.892,1492182000,+08:00
679,59,40.916,117.966,1492182000,+08:00
680,57,40.973,117.818,1492182000,+08:00
681,55,40.984,117.952,1492182000,+08:00
682,72,40.936,117.963,1492182000,+08:00
683,66,41.011,117.938,1492182000,+08:00
684,117,38.323,116.871,1492182000,+08:00
685,132,38.299,116.885,1492182000,+08:00
686,102,38.325,116.858,1492182000,+08:00
687,161,39.557,116.715,1482782400,+08:00
688,87,39.518,116.684,1492182000,+08:00
689,75,39.575,116.773,1492182000,+08:00
690,72,39.534,116.737,1492182000,+08:00
691,152,37.739,115.69,1492182000,+08:00
692,158,37.738,115.643,1492182000,+08:00
693,124,37.758,115.695,1492182000,+08:00
695,225,39.17295,117.1933667,1480078800,+08:00
696,124,39.16543333,117.1446333,1492185600,+08:00
698,197,39.11083,117.2452,1492185600,+08:00
699,153,39.0927,117.2016833,1492185600,+08:00
700,139,39.22605,117.18495,1492185600,+08:00
702,104,39.08714,117.3145,1492185600,+08:00
704,144,39.03431667,117.70715,1492185600,+08:00
705,107,38.83945,117.45735,1492185600,+08:00
707,87,38.98458333,117.3747333,1492185600,+08:00
708,102,39.02096667,117.6503,1492185600,+08:00
709,147,39.24735,117.7917667,1492185600,+08:00
711,235,39.37261667,117.0439833,1478797200,+08:00
712,112,40.04175,117.4444167,1492185600,+08:00
713,99,38.91943333,117.1566333,1492185600,+08:00
714,152,39.32815,117.8165667,1492185600,+08:00
716,232,39.07846667,117.0901667,1492102800,+08:00
717,142,39.15106667,117.3747667,1492185600,+08:00
718,149,39.15875,117.7641667,1492185600,+08:00
719,124,38.84516667,116.7794167,1492185600,+08:00
720,155,39.51626667,117.3431167,1492185600,+08:00
721,98,30.246,120.128,1492178400,+08:00
722,102,30.288,120.171,1492182000,+08:00
723,89,30.21,120.210833,1492182000,+08:00
724,92,30.31194444,120.1197222,1492178400,+08:00
725,106,30.268,120.193,1492178400,+08:00
726,95,30.30583333,120.3480556,1492182000,+08:00
727,91,30.18083333,120.0883333,1492178400,+08:00
728,68,30.27472222,120.0633333,1492178400,+08:00
729,82,30.18194444,120.2697222,1492182000,+08:00
730,114,29.640581,119.025965,1492182000,+08:00
731,81,30.418333,120.300556,1492178400,+08:00
732,70,30.051,119.9589,1492178400,+08:00
736,112,28.013044,120.675116,1492182000,+08:00
737,144,28.005239,120.638037,1492182000,+08:00
738,76,27.971359,120.764294,1492182000,+08:00
739,99,27.985079,120.679665,1492182000,+08:00
740,97,30.75666667,120.7630556,1492178400,+08:00
741,117,30.747405,120.730691,1492182000,+08:00
742,94,30.777969,120.743647,1492178400,+08:00
745,93,30.864437,120.079708,1492182000,+08:00
746,107,29.993049,120.643444,1492178400,+08:00
748,95,29.989283,120.609511,1492182000,+08:00
749,93,30.078374,120.617462,1492182000,+08:00
750,82,29.933613,120.573047,1492178400,+08:00
753,89,29.728868,120.217123,1492178400,+08:00
754,90,29.102917,119.685611,1492178400,+08:00
755,97,29.077,119.6474167,1492182000,+08:00
756,177,29.11305556,119.6489444,1482562800,+08:00
759,65,28.94041667,118.8713056,1492178400,+08:00
760,72,28.964613,118.876145,1492182000,+08:00
761,107,28.97452778,118.85525,1492182000,+08:00
762,51,29.99444444,122.1897222,1492178400,+08:00
763,57,29.95378,122.3135,1492182000,+08:00
764,68,30.02027778,122.1222222,1492182000,+08:00
765,72,28.654166,121.41888,1492182000,+08:00
766,57,28.57736111,121.3767778,1492182000,+08:00
767,65,28.659261,121.280823,1492182000,+08:00
768,65,28.42305556,119.8794444,1492182000,+08:00
769,84,28.447794,119.9187,1492178400,+08:00
771,134,23.1422,113.235,1492182000,+08:00
772,151,23.1331,113.26,1492182000,+08:00
773,158,23.105,113.261,1492182000,+08:00
775,152,23.0916,113.348,1492182000,+08:00
776,164,23.105,113.433,1492182000,+08:00
777,154,22.9477,113.352,1492182000,+08:00
778,87,23.3917,113.215,1484557200,+08:00
779,117,23.2783,113.568,1492182000,+08:00
780,137,23.1569,113.281,1492182000,+08:00
781,122,23.6502,113.6246,1492182000,+08:00
782,155,23.4208,113.073,1492182000,+08:00
783,132,23.1064,113.3328,1492182000,+08:00
784,104,22.2281,113.299,1492182000,+08:00
785,87,22.2611,113.574,1492182000,+08:00
786,85,22.2294,113.495,1492182000,+08:00
787,70,22.4251,113.628,1492182000,+08:00
789,155,23.0048,113.134,1492182000,+08:00
790,164,23.0395,113.105,1492182000,+08:00
791,167,23.1886,112.863,1492182000,+08:00
792,144,23.0467,113.144,1492182000,+08:00
793,162,22.8693,112.844,1492182000,+08:00
794,196,23.1572,112.885,1492182000,+08:00
795,117,22.809444,113.287778,1483804800,+08:00
796,112,22.765556,113.253056,1483804800,+08:00
798,158,22.5931,113.0819,1492182000,+08:00
799,97,22.7279,112.929,1484528400,+08:00
800,151,22.0608,112.7607,1492182000,+08:00
801,154,22.5862,112.5814,1492182000,+08:00
802,159,22.5811,113.074,1492182000,+08:00
803,163,22.6069,113.104,1492182000,+08:00
804,159,22.5328,113.024,1492182000,+08:00
805,167,23.1617,112.565,1492178400,+08:00
806,167,23.0706,112.427,1492182000,+08:00
808,163,23.0528,112.471,1492182000,+08:00
809,97,22.9398,114.3806,1492182000,+08:00
810,89,23.08,114.4053,1492182000,+08:00
812,82,23.0528,114.4183,1492182000,+08:00
813,85,23.1142,114.4103,1492182000,+08:00
814,137,22.8172,114.3244,1492182000,+08:00
815,151,22.7422,114.5317,1492182000,+08:00
816,65,23.06,113.748056,1484557200,+08:00
817,80,23.0536,113.7819,1484557200,+08:00
818,154,23.01277778,113.7944444,1492182000,+08:00
819,149,22.96583333,113.7383333,1492182000,+08:00
820,142,23.02777778,113.7461111,1492182000,+08:00
821,122,22.5078,113.402,1492182000,+08:00
822,139,22.4886,113.434,1492182000,+08:00
823,129,22.5211,113.369,1492182000,+08:00
824,127,22.5481,113.365,1492182000,+08:00
825,85,32.108333,118.803056,1492182000,+08:00
826,95,32.057222,118.748611,1492182000,+08:00
827,104,32.07,118.773611,1492182000,+08:00
828,99,32.014444,118.776944,1492182000,+08:00
829,124,32.031389,118.803056,1492182000,+08:00
830,80,32.0775,118.794722,1492182000,+08:00
831,76,32.087778,118.625556,1492182000,+08:00
832,122,32.009167,118.736667,1492182000,+08:00
833,95,32.105,118.906944,1492182000,+08:00
834,144,31.247222,120.561389,1492182000,+08:00
835,153,31.302778,120.617778,1492182000,+08:00
836,112,31.301944,120.590833,1492182000,+08:00
837,104,31.301389,120.596667,1492182000,+08:00
838,140,31.270556,120.613056,1492182000,+08:00
839,112,31.299444,120.550278,1492182000,+08:00
840,153,31.312111,120.66525,1492182000,+08:00
841,102,31.370833,120.640556,1492182000,+08:00
842,147,31.968056,120.905,1492182000,+08:00
843,132,32.006667,120.8425,1492182000,+08:00
844,107,32.023611,120.863333,1492182000,+08:00
845,149,31.928333,120.935833,1492182000,+08:00
846,112,32.0425,120.810833,1492182000,+08:00
848,117,34.589556,119.141414,1477684800,+08:00
850,85,34.698428,119.348028,1477684800,+08:00
851,109,34.276111,117.166944,1492182000,+08:00
852,95,34.241667,117.192222,1492182000,+08:00
853,85,34.308333,117.191667,1477677600,+08:00
854,124,34.222222,117.256389,1492182000,+08:00
855,102,34.291111,117.244444,1492182000,+08:00
856,97,34.277778,117.293333,1492182000,+08:00
857,72,34.180556,117.166111,1477684800,+08:00
858,99,32.387778,119.46,1492182000,+08:00
860,99,32.376111,119.388611,1492182000,+08:00
861,162,32.403333,119.439167,1478520000,+08:00
865,111,31.503056,120.241667,1492182000,+08:00
866,109,31.584778,120.353889,1492182000,+08:00
867,93,31.547389,120.353889,1492182000,+08:00
869,99,31.684167,120.288056,1492182000,+08:00
871,109,31.786389,119.8925,1477684800,+08:00
872,93,31.808889,119.961944,1477684800,+08:00
873,102,31.763889,120.039444,1477684800,+08:00
874,107,31.703889,119.935,1492182000,+08:00
875,74,31.910833,119.904722,1492182000,+08:00
877,85,32.188333,119.680556,1492182000,+08:00
878,86,32.215,119.491389,1492182000,+08:00
879,80,32.131944,119.430278,1492182000,+08:00
880,85,32.486667,119.9,1492182000,+08:00
881,102,32.476111,119.944444,1492182000,+08:00
882,93,32.303056,119.881667,1477684800,+08:00
883,109,32.463889,119.888333,1492182000,+08:00
884,81,33.599194,119.056789,1492182000,+08:00
885,78,33.578039,119.007906,1492182000,+08:00
887,80,33.503056,119.141111,1492182000,+08:00
888,91,33.626944,119.012222,1492182000,+08:00
889,132,33.402778,120.117778,1492182000,+08:00
891,102,33.371944,120.128889,1477684800,+08:00
894,89,33.933096,118.292648,1492182000,+08:00
895,91,33.957273,118.232104,1492182000,+08:00
898,114,33.393889,120.155,1492182000,+08:00
899,76,33.607222,118.999444,1492182000,+08:00
901,104,32.41,119.404444,1492182000,+08:00
902,122,34.588556,119.175956,1492182000,+08:00
903,124,31.758333,119.995278,1492182000,+08:00
904,91,30.5746245688383,114.372305072107,1492185600,+08:00
905,72,30.5571378257044,114.251523174281,1492185600,+08:00
906,78,30.6196730729398,114.282229640575,1492185600,+08:00
907,70,30.5332340005751,114.304000350723,1492185600,+08:00
908,104,30.624719,114.370058,1492185600,+08:00
909,71,30.482469,114.156561,1492185600,+08:00
910,72,30.594389,114.301447,1492185600,+08:00
911,78,30.4832623885865,114.401701915129,1492185600,+08:00
912,74,30.633424,114.130212,1492185600,+08:00
913,70,30.29982222,113.8530639,1492185600,+08:00
914,76,22.590807,114.262078,1492185600,+08:00
916,97,22.575856,113.862238,1492185600,+08:00
920,109,22.516847,113.923192,1492185600,+08:00
921,85,22.528186,114.496906,1492185600,+08:00
922,87,22.598902,114.313483,1492185600,+08:00
924,134,22.720358,114.247468,1492185600,+08:00
925,87,22.5500005,114.0960791,1492185600,+08:00
926,93,22.630626,114.423948,1492185600,+08:00
927,99,22.542454,113.987495,1492185600,+08:00
928,99,22.562334,114.116872,1492185600,+08:00
931,158,22.696848,114.04539,1492185600,+08:00
933,65,40.757093,111.724539,1492182000,+08:00
934,76,40.795085,111.628978,1492182000,+08:00
935,55,40.7999638,111.6612439,1492182000,+08:00
936,68,40.845941,111.661607,1492182000,+08:00
937,74,40.812974,111.615625,1492182000,+08:00
938,63,40.842299,111.749138,1492182000,+08:00
939,72,40.277474,111.204041,1492182000,+08:00
940,85,40.842299,111.749138,1492182000,+08:00
941,63,26.072105,119.352919,1492182000,+08:00
942,50,26.028202,119.418528,1492182000,+08:00
943,71,26.038712,119.309506,1492182000,+08:00
944,57,26.0867964,119.3081791,1492182000,+08:00
945,87,26.076795,119.2662176,1492182000,+08:00
946,62,26.076788,119.324574,1492182000,+08:00
947,56,36.5904888,101.7537822,1492182000,+08:00
948,53,36.617144,101.778228,1481137200,+08:00
949,65,36.578752,101.847291,1492182000,+08:00
950,102,36.617144,101.778228,1492182000,+08:00
951,68,29.866811,121.596128,1492185600,+08:00
952,60,29.864991,121.528581,1492178400,+08:00
953,68,29.89417,121.564298,1492185600,+08:00
954,76,29.959758,121.72247,1492185600,+08:00
955,60,29.914204,121.846686,1492185600,+08:00
956,93,29.823934,121.570251,1492185600,+08:00
957,80,29.777016,121.644015,1492185600,+08:00
958,72,29.9018,121.622588,1492178400,+08:00
1238,129,37.8873,112.522,1492182000,+08:00
1240,161,38.0108,112.434,1492182000,+08:00
1241,99,37.7124,112.469,1492182000,+08:00
1242,137,37.7394,112.5583,1492182000,+08:00
1243,137,37.8692,112.5369,1492182000,+08:00
1244,112,37.8195,112.57,1492182000,+08:00
1245,109,37.9854,112.549,1492182000,+08:00
1246,119,37.7805,112.488,1492182000,+08:00
1249,124,41.7089,123.439,1492182000,+08:00
1254,122,41.7775,123.478,1492182000,+08:00
1255,109,41.7972,123.3997,1492182000,+08:00
1257,149,41.9228,123.3783,1492182000,+08:00
1258,157,38.973888889,121.61194444,1492182000,+08:00
1259,153,38.951111111,121.565,1492182000,+08:00
1260,167,38.885,121.56388889,1492182000,+08:00
1261,152,38.911944444,121.63305556,1492182000,+08:00
1262,164,38.863888889,121.625,1492182000,+08:00
1263,144,38.856111111,121.51805556,1492182000,+08:00
1264,168,38.808055556,121.25888889,1492182000,+08:00
1265,170,39.1311,121.7481,1492182000,+08:00
1266,171,39.0511,121.7769,1492182000,+08:00
1267,124,39.0631,121.9769,1492182000,+08:00
1268,97,43.9167,125.323,1492182000,+08:00
1269,72,43.91,125.287,1492182000,+08:00
1270,80,43.84,125.2786,1492182000,+08:00
1271,87,43.8748,125.3649,1492182000,+08:00
1272,68,43.8694,125.325,1492182000,+08:00
1273,83,43.7878,125.454,1492182000,+08:00
1274,93,43.55,125.633,1492182000,+08:00
1275,95,43.8667,125.417,1492182000,+08:00
1276,112,43.8167,125.25,1492182000,+08:00
1277,95,43.85,125.217,1492182000,+08:00
1278,76,45.755,126.542,1492182000,+08:00
1279,68,45.8167,126.561,1492182000,+08:00
1280,99,45.5422,126.979,1492182000,+08:00
1282,59,45.7733,126.689,1492182000,+08:00
1283,53,45.7667,126.635,1492182000,+08:00
1284,63,45.7319,126.685,1492182000,+08:00
1285,55,45.7258,126.646,1492182000,+08:00
1286,74,45.7478,126.593,1492182000,+08:00
1287,60,45.61,126.615,1492182000,+08:00
1288,57,45.9819,126.6106,1492182000,+08:00
1289,78,45.6842,126.6206,1492182000,+08:00
1290,119,31.7848,117.196,1492182000,+08:00
1291,134,31.8766,117.307,1492182000,+08:00
1292,127,31.8706,117.259,1492182000,+08:00
1293,149,31.9051,117.16,1492182000,+08:00
1294,132,31.8572,117.25,1492182000,+08:00
1295,137,31.9438,117.266,1492182000,+08:00
1296,137,31.8585,117.336,1492182000,+08:00
1297,132,31.7956,117.302,1492182000,+08:00
1298,107,31.7386,117.278,1492182000,+08:00
1299,144,31.8516,117.124,1492182000,+08:00
1300,78,24.818055556,118.15694444,1492182000,+08:00
1301,95,24.476666667,118.15138889,1492182000,+08:00
1302,129,24.445833333,118.06361111,1492182000,+08:00
1304,107,28.6844,115.893,1492182000,+08:00
1305,85,28.6839,115.8886,1492182000,+08:00
1306,80,28.7442,115.813,1492182000,+08:00
1307,102,28.6969,115.973,1492182000,+08:00
1308,124,28.6869,115.852,1492182000,+08:00
1309,82,28.6425,115.892,1492182000,+08:00
1310,66,28.7994,115.742,1492178400,+08:00
1311,30,28.6131,115.912,1490180400,+08:00
1312,112,28.6844,115.931,1492182000,+08:00
1313,119,34.7545,113.681,1492182000,+08:00
1314,124,34.7745,113.641,1492182000,+08:00
1315,114,34.8019,113.675,1492182000,+08:00
1316,151,34.802,113.564,1492182000,+08:00
1317,97,34.7187,113.727,1492182000,+08:00
1318,149,34.719,113.734,1492182000,+08:00
1319,158,34.7496,113.5991,1492182000,+08:00
1320,127,34.7538,113.6356,1492182000,+08:00
1321,122,34.9162,113.6113,1492182000,+08:00
1322,82,28.2325,113.0833,1492182000,+08:00
1323,91,28.2189,112.8872,1492182000,+08:00
1324,87,28.2053,113.0792,1492182000,+08:00
1325,114,28.19,112.9394,1492182000,+08:00
1326,82,28.1442,112.9956,1492182000,+08:00
1327,74,28.2597,112.9792,1492182000,+08:00
1328,85,28.1944,113.0014,1492182000,+08:00
1329,75,28.1178,112.9844,1492182000,+08:00
1330,85,28.1308,112.8908,1492182000,+08:00
1331,102,28.3586,112.9958,1492182000,+08:00
1332,102,22.7875,108.301,1492182000,+08:00
1333,93,22.8561,108.316,1492182000,+08:00
1334,97,22.8225,108.321,1492182000,+08:00
1335,89,22.805,108.383,1492182000,+08:00
1336,85,22.7906,108.439,1492182000,+08:00
1337,95,22.8464,108.239,1492182000,+08:00
1338,109,22.735,108.3275,1492178400,+08:00
1339,89,22.7833,108.244,1492182000,+08:00
1340,42,19.95073,110.57553,1492182000,+08:00
1341,61,20.05955,110.31896,1492182000,+08:00
1342,53,20.0053,110.28317,1492182000,+08:00
1343,55,19.99693,110.33755,1492182000,+08:00
1344,42,20.03565,110.33025,1492182000,+08:00
1345,93,29.8272,106.379,1492182000,+08:00
1346,144,29.5736,106.46,1479560400,+08:00
1347,82,29.8264,106.424,1492182000,+08:00
1348,93,29.7228,106.626,1492182000,+08:00
1349,111,29.5983,106.296,1492182000,+08:00
1350,85,29.5186,106.54,1492182000,+08:00
1351,100,29.6219,106.65,1492182000,+08:00
1352,81,29.4892,106.634,1492182000,+08:00
1353,92,29.4822,106.364,1492182000,+08:00
1354,97,29.5642,106.571,1492182000,+08:00
1355,180,29.5164,106.512,1481295600,+08:00
1356,94,29.7125,106.617,1492182000,+08:00
1357,79,29.4892,106.468,1492182000,+08:00
1358,96,29.6453,106.562,1492182000,+08:00
1359,80,29.389,106.513,1492182000,+08:00
1360,81,30.713,103.972,1492182000,+08:00
1361,103,30.6872,104.176,1492182000,+08:00
1362,107,30.5706,104.079,1492182000,+08:00
1363,87,30.6361,104.118,1492182000,+08:00
1364,107,30.685,104.074,1492182000,+08:00
1367,99,31.0283,103.613,1492182000,+08:00
1368,95,26.6029,106.6856,1492185600,+08:00
1369,119,26.5689,106.6971,1492185600,+08:00
1371,87,26.6343,106.7487,1482836400,+08:00
1372,89,26.4364,106.6554,1482836400,+08:00
1373,76,26.5155,106.6948,1482836400,+08:00
1374,59,26.6009,106.7105,1482836400,+08:00
1375,80,26.5697,106.7164,1482836400,+08:00
1376,82,26.5495,106.6867,1492185600,+08:00
1377,124,25.0124,102.743,1492185600,+08:00
1378,107,24.8885,102.821,1492185600,+08:00
1379,117,24.9624,102.625,1492185600,+08:00
1380,124,25.0836,102.728,1492185600,+08:00
1381,151,25.0405,102.722,1492185600,+08:00
1382,162,25.067,102.681,1492185600,+08:00
1383,114,25.0359,102.638,1492185600,+08:00
1384,61,29.6514,91.1319,1492185600,+08:00
