id,aqi,lan,lng,time,tz
579,418,35.39088889,116.6576111,1494000000,+08:00
580,438,35.44277778,116.5963889,1493996400,+08:00
581,991,35.43677778,116.6376111,1494000000,+08:00
582,999,36.19416667,117.1536111,1494000000,+08:00
583,736,36.17583333,117.1180556,1494000000,+08:00
584,805,36.19416667,117.0980556,1494000000,+08:00
585,881,36.20472222,117.1841667,1494000000,+08:00
586,876,36.17,117.1591667,1494000000,+08:00
587,394,36.20194444,117.0411111,1494000000,+08:00
588,667,36.11638889,117.1013889,1493996400,+08:00
589,70,37.51292649,122.0620045,1493996400,+08:00
590,97,37.32453537,122.1558142,1494000000,+08:00
591,87,37.51363425,122.1412574,1494000000,+08:00
592,109,37.48458826,122.0444208,1494000000,+08:00
593,160,37.53392123,122.0512579,1494000000,+08:00
594,153,37.42694682,122.1257714,1494000000,+08:00
595,162,35.40777778,119.5205556,1494000000,+08:00
597,162,35.38888889,119.4908333,1494000000,+08:00
598,165,35.4625,119.5688889,1494000000,+08:00
599,162,35.44222222,119.5327778,1494000000,+08:00
600,183,35.29361111,119.34,1494000000,+08:00
601,169,35.37361111,119.5086111,1494000000,+08:00
602,410,36.205,117.695,1494000000,+08:00
604,483,36.26611111,117.6469444,1494000000,+08:00
605,593,36.245,117.7330556,1493996400,+08:00
606,477,36.20805556,117.725,1493992800,+08:00
607,474,36.06694444,117.8661111,1493996400,+08:00
608,189,35.06222222,118.2938889,1494000000,+08:00
609,184,35.05722222,118.3416667,1494000000,+08:00
610,180,35.11527778,118.2877778,1494000000,+08:00
611,171,35.10527778,118.3477778,1494000000,+08:00
612,167,34.98166667,118.2763889,1494000000,+08:00
613,173,34.99944444,118.2516667,1494000000,+08:00
614,159,35.08972222,118.4023333,1494000000,+08:00
615,170,35.01055556,118.43,1494000000,+08:00
616,161,37.46527778,116.3083333,1494000000,+08:00
618,468,37.43222222,116.3713889,1494000000,+08:00
619,182,37.44888889,116.3188889,1494000000,+08:00
620,304,37.46194444,116.3516667,1493996400,+08:00
621,213,37.47805556,116.3105556,1493996400,+08:00
622,520,36.44444444,115.9661111,1494000000,+08:00
623,461,36.45666667,115.9966667,1494000000,+08:00
624,558,36.47944444,115.9836111,1493996400,+08:00
625,703,36.43194444,115.9513889,1494000000,+08:00
626,532,36.47111111,115.9547222,1494000000,+08:00
627,769,36.45916667,116.0377778,1493996400,+08:00
628,478,37.37944444,118.0208333,1494000000,+08:00
629,312,37.38305556,117.9830556,1494000000,+08:00
630,504,37.36083333,117.9966667,1494000000,+08:00
631,302,37.39555556,117.9377778,1494000000,+08:00
632,883,37.35555556,117.9375,1494000000,+08:00
633,693,37.3675,117.9730556,1494000000,+08:00
634,676,35.24888889,115.4227778,1494000000,+08:00
635,447,35.22305556,115.5258333,1494000000,+08:00
636,829,35.2375,115.4747222,1494000000,+08:00
637,714,35.24361111,115.4086111,1494000000,+08:00
638,507,35.26194444,115.5191667,1494000000,+08:00
639,685,35.27,115.455,1494000000,+08:00
640,999,36.22888889,117.6888889,1494000000,+08:00
641,95,38.031,114.542,1493996400,+08:00
642,178,38.012,114.467,1493996400,+08:00
644,107,38.051,114.455,1493996400,+08:00
645,85,38.052,114.521,1493996400,+08:00
646,112,38.14,114.502,1493996400,+08:00
647,80,38.04,114.605,1493996400,+08:00
648,82,37.91,114.354,1493996400,+08:00
650,94,39.668,118.219,1493996400,+08:00
652,151,39.641,118.185,1493996400,+08:00
653,107,39.643,118.144,1493996400,+08:00
654,105,39.631,118.166,1493996400,+08:00
655,112,39.957,119.602,1493996400,+08:00
656,131,39.828,119.526,1493996400,+08:00
657,111,40.018,119.762,1493996400,+08:00
658,147,39.942,119.537,1493996400,+08:00
659,133,39.936,119.607,1493996400,+08:00
660,315,36.62,114.496,1493996400,+08:00
661,278,36.618,114.513,1493996400,+08:00
662,408,36.616,114.543,1493996400,+08:00
663,387,36.578,114.504,1493996400,+08:00
664,134,37.096,114.533,1493996400,+08:00
665,104,37.097,114.482,1493996400,+08:00
666,99,37.053,114.526,1493996400,+08:00
667,99,37.062,114.485,1493996400,+08:00
668,183,38.871,115.521,1493996400,+08:00
669,62,38.842,115.461,1493992800,+08:00
670,55,38.896,115.522,1493996400,+08:00
671,97,38.911,115.471,1493996400,+08:00
672,50,38.876,115.442,1493996400,+08:00
673,48,38.863,115.493,1493996400,+08:00
674,49,40.769,114.903,1493996400,+08:00
675,42,40.873,114.904,1493996400,+08:00
676,72,40.837,114.898,1493996400,+08:00
677,52,40.811,114.881,1493996400,+08:00
678,53,40.795,114.892,1493996400,+08:00
679,125,40.916,117.966,1493996400,+08:00
680,116,40.973,117.818,1493996400,+08:00
681,148,40.984,117.952,1493996400,+08:00
682,78,40.936,117.963,1493996400,+08:00
683,150,41.011,117.938,1493996400,+08:00
684,112,38.323,116.871,1493996400,+08:00
685,114,38.299,116.885,1493996400,+08:00
686,91,38.325,116.858,1493996400,+08:00
687,161,39.557,116.715,1482782400,+08:00
688,89,39.518,116.684,1493996400,+08:00
689,500,39.575,116.773,1493996400,
690,139,39.534,116.737,1493996400,+08:00
691,100,37.739,115.69,1493996400,+08:00
692,114,37.738,115.643,1493996400,+08:00
693,178,37.758,115.695,1493996400,+08:00
695,225,39.17295,117.1933667,1480078800,+08:00
696,84,39.16543333,117.1446333,1494000000,+08:00
698,149,39.11083,117.2452,1494000000,+08:00
699,86,39.0927,117.2016833,1494000000,+08:00
700,129,39.22605,117.18495,1494000000,+08:00
702,149,39.08714,117.3145,1494000000,+08:00
704,73,39.03431667,117.70715,1494000000,+08:00
705,172,38.83945,117.45735,1494000000,+08:00
707,74,38.98458333,117.3747333,1494000000,+08:00
708,169,39.02096667,117.6503,1494000000,+08:00
709,161,39.24735,117.7917667,1494000000,+08:00
711,235,39.37261667,117.0439833,1478797200,+08:00
712,154,40.04175,117.4444167,1494000000,+08:00
713,139,38.91943333,117.1566333,1494000000,+08:00
714,132,39.32815,117.8165667,1494000000,+08:00
716,154,39.07846667,117.0901667,1494000000,+08:00
717,999,39.15106667,117.3747667,1493982000,+08:00
718,59,39.15875,117.7641667,1494000000,+08:00
720,139,39.51626667,117.3431167,1494000000,+08:00
721,76,30.246,120.128,1493996400,+08:00
722,87,30.288,120.171,1493996400,+08:00
723,78,30.21,120.210833,1493996400,+08:00
724,82,30.31194444,120.1197222,1493996400,+08:00
725,80,30.268,120.193,1493996400,+08:00
726,87,30.30583333,120.3480556,1493996400,+08:00
727,72,30.18083333,120.0883333,1493996400,+08:00
728,76,30.27472222,120.0633333,1493996400,+08:00
729,72,30.18194444,120.2697222,1493996400,+08:00
730,59,29.640581,119.025965,1493996400,+08:00
731,72,30.418333,120.300556,1493996400,+08:00
732,53,30.051,119.9589,1493992800,+08:00
736,144,28.013044,120.675116,1493996400,+08:00
737,147,28.005239,120.638037,1493996400,+08:00
738,124,27.971359,120.764294,1493996400,+08:00
739,119,27.985079,120.679665,1493996400,+08:00
740,55,30.75666667,120.7630556,1493888400,+08:00
741,70,30.747405,120.730691,1493996400,+08:00
742,74,30.777969,120.743647,1493996400,+08:00
745,46,30.864437,120.079708,1493996400,+08:00
746,104,29.993049,120.643444,1493996400,+08:00
748,78,29.989283,120.609511,1493996400,+08:00
749,74,30.078374,120.617462,1493996400,+08:00
750,68,29.933613,120.573047,1493996400,+08:00
753,61,29.728868,120.217123,1493996400,+08:00
754,61,29.102917,119.685611,1493996400,+08:00
755,72,29.077,119.6474167,1493996400,+08:00
756,177,29.11305556,119.6489444,1482562800,+08:00
759,42,28.94041667,118.8713056,1493996400,+08:00
760,72,28.964613,118.876145,1493996400,+08:00
761,78,28.97452778,118.85525,1493996400,+08:00
762,61,29.99444444,122.1897222,1493996400,+08:00
763,65,29.95378,122.3135,1493996400,+08:00
764,53,30.02027778,122.1222222,1493996400,+08:00
765,109,28.654166,121.41888,1493996400,+08:00
766,112,28.57736111,121.3767778,1493996400,+08:00
768,63,28.42305556,119.8794444,1493996400,+08:00
769,55,28.447794,119.9187,1493996400,+08:00
770,53,28.454307,119.934922,1493996400,+08:00
771,91,23.1422,113.235,1493996400,+08:00
772,97,23.1331,113.26,1493996400,+08:00
773,95,23.105,113.261,1493996400,+08:00
775,82,23.0916,113.348,1493996400,+08:00
776,72,23.105,113.433,1493996400,+08:00
777,89,22.9477,113.352,1493996400,+08:00
778,87,23.3917,113.215,1484557200,+08:00
779,72,23.2783,113.568,1493996400,+08:00
780,132,23.1569,113.281,1493992800,+08:00
781,65,23.6502,113.6246,1493992800,+08:00
782,93,23.4208,113.073,1493996400,+08:00
784,124,22.2281,113.299,1493996400,+08:00
785,152,22.2611,113.574,1493996400,+08:00
786,157,22.2294,113.495,1493996400,+08:00
787,142,22.4251,113.628,1493996400,+08:00
789,117,23.0048,113.134,1493996400,+08:00
790,129,23.0395,113.105,1493996400,+08:00
791,91,23.1886,112.863,1493992800,+08:00
792,135,23.0467,113.144,1493996400,+08:00
793,137,22.8693,112.844,1493996400,+08:00
794,84,23.1572,112.885,1493996400,+08:00
795,117,22.809444,113.287778,1483804800,+08:00
796,112,22.765556,113.253056,1483804800,+08:00
798,138,22.5931,113.0819,1493996400,+08:00
799,97,22.7279,112.929,1484528400,+08:00
802,149,22.5811,113.074,1493996400,+08:00
803,148,22.6069,113.104,1493996400,+08:00
804,114,22.5328,113.024,1493992800,+08:00
805,76,23.1617,112.565,1493996400,+08:00
806,74,23.0706,112.427,1493992800,+08:00
808,58,23.0528,112.471,1493996400,+08:00
810,78,23.08,114.4053,1493996400,+08:00
812,65,23.0528,114.4183,1493996400,+08:00
813,87,23.1142,114.4103,1493996400,+08:00
814,85,22.8172,114.3244,1493996400,+08:00
815,112,22.7422,114.5317,1493992800,+08:00
816,65,23.06,113.748056,1484557200,+08:00
817,80,23.0536,113.7819,1484557200,+08:00
818,163,23.01277778,113.7944444,1493996400,+08:00
819,155,22.96583333,113.7383333,1493996400,+08:00
820,156,23.02777778,113.7461111,1493996400,+08:00
821,166,22.5078,113.402,1493996400,+08:00
822,149,22.4886,113.434,1493996400,+08:00
823,181,22.5211,113.369,1493996400,+08:00
824,151,22.5481,113.365,1493996400,+08:00
825,65,32.108333,118.803056,1493996400,+08:00
826,71,32.057222,118.748611,1493996400,+08:00
827,116,32.07,118.773611,1493996400,+08:00
828,162,32.014444,118.776944,1493996400,+08:00
829,99,32.031389,118.803056,1493996400,+08:00
830,55,32.0775,118.794722,1493996400,+08:00
831,70,32.087778,118.625556,1493996400,+08:00
832,78,32.009167,118.736667,1493996400,+08:00
833,82,32.105,118.906944,1493996400,+08:00
834,59,31.247222,120.561389,1493996400,+08:00
835,74,31.302778,120.617778,1493996400,+08:00
836,70,31.301944,120.590833,1493996400,+08:00
837,132,31.301389,120.596667,1493996400,+08:00
838,76,31.270556,120.613056,1493996400,+08:00
839,65,31.299444,120.550278,1493996400,+08:00
840,78,31.312111,120.66525,1493996400,+08:00
841,93,31.370833,120.640556,1493996400,+08:00
842,95,31.968056,120.905,1493996400,+08:00
843,76,32.006667,120.8425,1493996400,+08:00
844,74,32.023611,120.863333,1493996400,+08:00
845,99,31.928333,120.935833,1493996400,+08:00
846,76,32.0425,120.810833,1493996400,+08:00
848,117,34.589556,119.141414,1477684800,+08:00
850,85,34.698428,119.348028,1477684800,+08:00
851,330,34.276111,117.166944,1493996400,+08:00
852,260,34.241667,117.192222,1493996400,+08:00
853,85,34.308333,117.191667,1477677600,+08:00
854,296,34.222222,117.256389,1493996400,+08:00
855,329,34.291111,117.244444,1493996400,+08:00
856,595,34.277778,117.293333,1493996400,+08:00
857,72,34.180556,117.166111,1477684800,+08:00
858,57,32.387778,119.46,1493996400,+08:00
860,55,32.376111,119.388611,1493996400,+08:00
861,162,32.403333,119.439167,1478520000,+08:00
865,74,31.503056,120.241667,1493996400,+08:00
866,114,31.584778,120.353889,1493996400,+08:00
867,102,31.547389,120.353889,1493996400,+08:00
869,112,31.684167,120.288056,1493996400,+08:00
871,109,31.786389,119.8925,1477684800,+08:00
872,93,31.808889,119.961944,1477684800,+08:00
873,102,31.763889,120.039444,1477684800,+08:00
874,72,31.703889,119.935,1493996400,+08:00
875,68,31.910833,119.904722,1493996400,+08:00
877,55,32.188333,119.680556,1493996400,+08:00
878,44,32.215,119.491389,1493996400,+08:00
879,50,32.131944,119.430278,1493996400,+08:00
880,89,32.486667,119.9,1493996400,+08:00
881,99,32.476111,119.944444,1493996400,+08:00
882,93,32.303056,119.881667,1477684800,+08:00
883,142,32.463889,119.888333,1493996400,+08:00
884,89,33.599194,119.056789,1493996400,+08:00
885,99,33.578039,119.007906,1493996400,+08:00
887,117,33.503056,119.141111,1493996400,+08:00
888,104,33.626944,119.012222,1493996400,+08:00
889,78,33.402778,120.117778,1493996400,+08:00
891,102,33.371944,120.128889,1477684800,+08:00
894,112,33.933096,118.292648,1493996400,+08:00
895,115,33.957273,118.232104,1493996400,+08:00
898,68,33.393889,120.155,1493996400,+08:00
899,91,33.607222,118.999444,1493996400,+08:00
901,68,32.41,119.404444,1493996400,+08:00
902,147,34.588556,119.175956,1493996400,+08:00
903,74,31.758333,119.995278,1493996400,+08:00
904,85,30.5746245688383,114.372305072107,1494000000,+08:00
905,89,30.5571378257044,114.251523174281,1494000000,+08:00
906,93,30.6196730729398,114.282229640575,1494000000,+08:00
907,78,30.5332340005751,114.304000350723,1494000000,+08:00
908,97,30.624719,114.370058,1494000000,+08:00
909,93,30.482469,114.156561,1494000000,+08:00
910,89,30.594389,114.301447,1494000000,+08:00
911,80,30.4832623885865,114.401701915129,1493996400,+08:00
912,102,30.633424,114.130212,1494000000,+08:00
913,118,30.29982222,113.8530639,1493996400,+08:00
914,82,22.590807,114.262078,1493996400,+08:00
916,187,22.575856,113.862238,1493996400,+08:00
920,152,22.516847,113.923192,1493996400,+08:00
921,78,22.528186,114.496906,1493996400,+08:00
922,74,22.598902,114.313483,1493996400,+08:00
924,139,22.720358,114.247468,1493996400,+08:00
925,164,22.5500005,114.0960791,1493996400,+08:00
926,76,22.630626,114.423948,1493996400,+08:00
927,163,22.542454,113.987495,1493996400,+08:00
928,166,22.562334,114.116872,1493996400,+08:00
931,153,22.696848,114.04539,1493996400,+08:00
933,155,40.757093,111.724539,1493996400,+08:00
934,56,40.795085,111.628978,1493992800,+08:00
935,60,40.7999638,111.6612439,1493996400,+08:00
936,68,40.845941,111.661607,1493996400,+08:00
937,39,40.812974,111.615625,1493996400,+08:00
938,34,40.842299,111.749138,1493996400,+08:00
939,50,40.277474,111.204041,1493996400,+08:00
940,33,40.842299,111.749138,1493996400,+08:00
941,117,26.072105,119.352919,1493996400,+08:00
942,63,26.028202,119.418528,1492509600,+08:00
943,137,26.038712,119.309506,1493996400,+08:00
944,129,26.0867964,119.3081791,1493996400,+08:00
945,102,26.076795,119.2662176,1493996400,+08:00
946,139,26.076788,119.324574,1493996400,+08:00
947,78,36.5904888,101.7537822,1493996400,+08:00
948,53,36.617144,101.778228,1481137200,+08:00
949,98,36.578752,101.847291,1493996400,+08:00
950,102,36.617144,101.778228,1493996400,+08:00
951,74,29.866811,121.596128,1494000000,+08:00
953,82,29.89417,121.564298,1494000000,+08:00
954,78,29.959758,121.72247,1494000000,+08:00
955,85,29.914204,121.846686,1494000000,+08:00
956,91,29.823934,121.570251,1494000000,+08:00
957,97,29.777016,121.644015,1494000000,+08:00
958,53,29.9018,121.622588,1493888400,+08:00
1238,157,37.8873,112.522,1493996400,+08:00
1240,142,38.0108,112.434,1493996400,+08:00
1241,82,37.7124,112.469,1493996400,+08:00
1242,152,37.7394,112.5583,1493996400,+08:00
1243,159,37.8692,112.5369,1493996400,+08:00
1244,160,37.8195,112.57,1493996400,+08:00
1245,132,37.9854,112.549,1493996400,+08:00
1246,161,37.7805,112.488,1493996400,+08:00
1249,65,41.7089,123.439,1493996400,+08:00
1254,59,41.7775,123.478,1493996400,+08:00
1255,82,41.7972,123.3997,1493996400,+08:00
1257,90,41.9228,123.3783,1493996400,+08:00
1258,255,38.973888889,121.61194444,1493996400,+08:00
1259,183,38.951111111,121.565,1493996400,+08:00
1260,200,38.885,121.56388889,1493996400,+08:00
1261,180,38.911944444,121.63305556,1493996400,+08:00
1262,170,38.863888889,121.625,1493996400,+08:00
1263,209,38.856111111,121.51805556,1493996400,+08:00
1264,182,38.808055556,121.25888889,1493996400,+08:00
1265,182,39.1311,121.7481,1493996400,+08:00
1266,172,39.0511,121.7769,1493996400,+08:00
1267,168,39.0631,121.9769,1493996400,+08:00
1268,290,43.9167,125.323,1493996400,+08:00
1269,243,43.91,125.287,1493996400,+08:00
1271,270,43.8748,125.3649,1493996400,+08:00
1272,216,43.8694,125.325,1493996400,+08:00
1273,388,43.7878,125.454,1493996400,+08:00
1274,190,43.55,125.633,1493996400,+08:00
1275,285,43.8667,125.417,1493996400,+08:00
1276,364,43.8167,125.25,1493996400,+08:00
1277,285,43.85,125.217,1493996400,+08:00
1278,473,45.755,126.542,1493996400,+08:00
1279,445,45.8167,126.561,1493996400,+08:00
1280,304,45.5422,126.979,1493996400,+08:00
1282,383,45.7733,126.689,1493996400,+08:00
1283,420,45.7667,126.635,1493996400,+08:00
1284,407,45.7319,126.685,1493996400,+08:00
1285,467,45.7258,126.646,1493996400,+08:00
1286,370,45.7478,126.593,1493996400,+08:00
1287,397,45.61,126.615,1493996400,+08:00
1288,436,45.9819,126.6106,1493996400,+08:00
1289,537,45.6842,126.6206,1493996400,+08:00
1290,93,31.7848,117.196,1493996400,+08:00
1291,134,31.8766,117.307,1493996400,+08:00
1292,124,31.8706,117.259,1493996400,+08:00
1293,134,31.9051,117.16,1493996400,+08:00
1294,119,31.8572,117.25,1493996400,+08:00
1295,127,31.9438,117.266,1493996400,+08:00
1296,134,31.8585,117.336,1493996400,+08:00
1297,114,31.7956,117.302,1493996400,+08:00
1298,107,31.7386,117.278,1493996400,+08:00
1299,112,31.8516,117.124,1493996400,+08:00
1300,155,24.818055556,118.15694444,1493996400,+08:00
1301,65,24.476666667,118.15138889,1493996400,+08:00
1302,149,24.445833333,118.06361111,1493992800,+08:00
1304,57,28.6844,115.893,1493996400,+08:00
1305,59,28.6839,115.8886,1493996400,+08:00
1306,49,28.7442,115.813,1493996400,+08:00
1307,61,28.6969,115.973,1493996400,+08:00
1308,57,28.6869,115.852,1493996400,+08:00
1309,50,28.6425,115.892,1493996400,+08:00
1310,91,28.7994,115.742,1493996400,+08:00
1311,30,28.6131,115.912,1490180400,+08:00
1312,70,28.6844,115.931,1493996400,+08:00
1313,786,34.7545,113.681,1493996400,+08:00
1314,336,34.7745,113.641,1493996400,+08:00
1315,991,34.8019,113.675,1493996400,+08:00
1316,636,34.802,113.564,1493996400,+08:00
1317,721,34.7187,113.727,1493996400,+08:00
1318,870,34.719,113.734,1493996400,+08:00
1319,789,34.7496,113.5991,1493996400,+08:00
1320,629,34.7538,113.6356,1493996400,+08:00
1321,953,34.9162,113.6113,1493996400,+08:00
1322,68,28.2325,113.0833,1493996400,+08:00
1323,68,28.2189,112.8872,1493996400,+08:00
1324,89,28.2053,113.0792,1493996400,+08:00
1325,74,28.19,112.9394,1493996400,+08:00
1326,77,28.1442,112.9956,1493996400,+08:00
1327,63,28.2597,112.9792,1493996400,+08:00
1328,85,28.1944,113.0014,1493996400,+08:00
1329,84,28.1178,112.9844,1493996400,+08:00
1330,72,28.1308,112.8908,1493996400,+08:00
1331,82,28.3586,112.9958,1493996400,+08:00
1332,91,22.7875,108.301,1493996400,+08:00
1333,74,22.8561,108.316,1493996400,+08:00
1334,74,22.8225,108.321,1493996400,+08:00
1335,59,22.805,108.383,1493996400,+08:00
1336,68,22.7906,108.439,1493996400,+08:00
1337,68,22.8464,108.239,1493996400,+08:00
1338,61,22.735,108.3275,1493992800,+08:00
1339,59,22.7833,108.244,1493996400,+08:00
1340,46,19.95073,110.57553,1493996400,+08:00
1341,39,20.05955,110.31896,1493996400,+08:00
1342,34,20.0053,110.28317,1493996400,+08:00
1343,61,19.99693,110.33755,1493996400,+08:00
1344,28,20.03565,110.33025,1493996400,+08:00
1345,42,29.8272,106.379,1493996400,+08:00
1346,144,29.5736,106.46,1479560400,+08:00
1347,78,29.8264,106.424,1493996400,+08:00
1348,30,29.7228,106.626,1493996400,+08:00
1349,70,29.5983,106.296,1493996400,+08:00
1350,63,29.5186,106.54,1493996400,+08:00
1351,39,29.6219,106.65,1493996400,+08:00
1352,87,29.4892,106.634,1493996400,+08:00
1353,80,29.4822,106.364,1493996400,+08:00
1354,46,29.5642,106.571,1493996400,+08:00
1355,180,29.5164,106.512,1481295600,+08:00
1356,76,29.7125,106.617,1493996400,+08:00
1357,65,29.4892,106.468,1493996400,+08:00
1358,72,29.6453,106.562,1493996400,+08:00
1359,68,29.389,106.513,1493996400,+08:00
1360,117,30.713,103.972,1494000000,+08:00
1361,180,30.6872,104.176,1493996400,+08:00
1362,112,30.5706,104.079,1494000000,+08:00
1363,102,30.6361,104.118,1494000000,+08:00
1364,154,30.685,104.074,1494000000,+08:00
1367,93,31.0283,103.613,1494000000,+08:00
1368,61,26.6029,106.6856,1494000000,+08:00
1369,97,26.5689,106.6971,1494000000,+08:00
1371,87,26.6343,106.7487,1482836400,+08:00
1372,89,26.4364,106.6554,1482836400,+08:00
1373,76,26.5155,106.6948,1482836400,+08:00
1374,59,26.6009,106.7105,1482836400,+08:00
1375,80,26.5697,106.7164,1482836400,+08:00
1376,63,26.5495,106.6867,1494000000,+08:00
1377,74,25.0124,102.743,1494000000,+08:00
1378,85,24.8885,102.821,1494000000,+08:00
1379,78,24.9624,102.625,1494000000,+08:00
1380,76,25.0836,102.728,1494000000,+08:00
1381,109,25.0405,102.722,1494000000,+08:00
1382,87,25.067,102.681,1494000000,+08:00
1383,74,25.0359,102.638,1494000000,+08:00
1384,78,29.6514,91.1319,1493996400,+08:00
1385,48,29.6747,91.1221,1494000000,+08:00
1386,59,29.6475,91.0874,1493996400,+08:00
1387,74,29.6541,91.1774,1493996400,+08:00
1388,68,29.6588,90.9798,1493996400,+08:00
1389,57,29.6292,91.0834,1493996400,+08:00
1390,999,34.2749,108.882,1493996400,+08:00
